,company,category,date,review,note
8929,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                22 février 2021
            ","
                Très  contents de Sturny, nous avons eu confirmation  de la compatibilité des jantes  en appelant. Livraison  rapide.Dommage  que nos coordonnées téléphoniques n'aient pas été transmises au livreur, celui-ci  n'était pas content et a laissé  les cartons devant le portail à 35 m de la maison... moins satisfait de la boite de livraison.
            ",5
8930,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                19 février 2021
            ","
                Super professionnel ! A l'écoute du client, bonne communication, bref que du positif.
            ",5
8931,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                19 février 2021
            ","
                Tres professionnel... un contact régulier pour les références techniques, pour la livraison..! Je recommande vivement ce site et les professionnels qui travaillent derrière...
            ",5
8932,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                19 février 2021
            ","
                J'ai commander pour la premiere fois (comme beaucoup J'ai hésité) finalement pas decu service apres vente au top petite mésaventure a la livraison tres vite réglée je recommande fortement
            ",5
8933,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                18 février 2021
            ",,5
8934,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                16 février 2021
            ","
                Livraison rapide et de qualité, je recommande ce site...
            ",5
8935,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                13 février 2021
            ","
                Très bon contact et conseils pertinentsProfessionnel et efficace
            ",5
8936,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                12 février 2021
            ","
                Très bien, merci !!! Je recommande
            ",5
8937,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                10 février 2021
            ","
                parfait,très bon service client
            ",5
8938,"
                        LNLM
                    ",vehicles_transportation,too far,"
                Merci à Hélène qui est très professionnelle,  je suis entièrement satisfaite et je recommande à toutes les motardes de  passer commande sur son site.
            ",5
8939,"
                        LNLM
                    ",vehicles_transportation,too far,"
                LNLM m’a tenu au courant suite à un délai long d’envoi d’un legging. Elle a su régulièrement me donner l’avance et les causes du retard. Merci et à bientôt 😊
            ",4
8940,"
                        LNLM
                    ",vehicles_transportation,too far,"
                Article correspondant à la description. Bottes parfaites pour les femmes qui ont des mollets ronds...
            ",5
8941,"
                        LNLM
                    ",vehicles_transportation,too far,"
                Bonjour,Lnlm est une boutique que je fréquente régulièrement depuis plusieurs années. Les conseils sont toujours pertinents.En revanche, 1ère commande sur le site pour un envoi à 800 km. Colis reçu comme prévu. M'étant trompé quant à la taille d'un des articles, un appel téléphonique à LNLM : je vais le renvoyer et être remboursé.
            ",5
8942,"
                        LNLM
                    ",vehicles_transportation,too far,"
                super conseil de l'équipe. Vraiment très professionnel.
            ",5
8943,"
                        LNLM
                    ",vehicles_transportation,too far,"
                Super sympa super accueil tout est ok !  Merci !
            ",5
